time,target_yaw_deg,pred_target_yaw_deg,mpc_target_yaw_deg,gimbal_yaw_deg,yaw_error_deg,yaw_rate_deg_s,target_pitch_deg,pred_target_pitch_deg,mpc_target_pitch_deg,gimbal_pitch_deg,pitch_error_deg,pitch_rate_deg_s
7.0600000000000005,202.2541016811806,203.09623471190886,28.929620974269152,28.77280726470275,173.48129441647785,4.345769121076531,10.794865619027966,10.275756902893818,1.4431593754085825,1.3956990400920044,9.399166578935962,0.4982202432330208
7.08,202.82705947631146,203.69106936753818,29.01610344697324,28.859750700042397,173.96730877626905,4.34717176698239,10.866470216284066,10.268719304445474,1.4472585713704995,1.4047456353447374,9.461724580939329,0.4523297626366437
7.1000000000000005,203.4000172714423,204.36233836163493,29.11046548494412,28.947981397717,174.4520358737253,4.411534883730249,10.938861077910794,10.622560135825882,1.4872163936233749,1.4187710152208044,9.520090062689988,0.7012689938033563
7.12,203.97297506657307,205.1220268830344,29.21339030338193,29.038669318275986,174.9343057482971,4.534396027949227,11.01201828197978,11.012613535878002,1.5358730606233681,1.438384241854861,9.573634040124919,0.9806613317028162
7.140000000000001,204.5459328617039,205.41870567750684,29.271385176526525,29.12421943759197,175.42171342411194,4.277505965799116,11.08592171168578,10.90885353131034,1.534074694804049,1.4546098898775568,9.631311821808222,0.811282401134795
7.16,205.11889065683474,205.65855320439513,29.31322133614393,29.2028509241156,175.91603973271916,3.9315743261814973,11.160551061893798,10.884345279086148,1.534150431514037,1.4682833683068741,9.692267693586924,0.6836739214658626
7.18,205.69184845196554,206.09624411845772,29.374930645144445,29.278843694123946,176.4130047578416,3.799638500417156,11.235885845755433,10.932961186786288,1.5417774313673853,1.4810188077892603,9.754867037966173,0.6367719741193193
7.2,206.26480624709637,206.9790428588842,29.48546585717628,29.360445903721264,176.9043603433751,4.080110479866121,11.311905401391181,10.835032488594496,1.5339960415524094,1.490492745477574,9.821412655913607,0.47369688441568497
7.22,206.8377640422272,207.484489883654,29.563066550268058,29.441488918936315,177.39627512329088,4.052150760752728,11.388588898635332,11.041916953428029,1.5568825423610257,1.5021392491838896,9.886449649451443,0.5823251853157758
7.24,207.41072183735804,208.56810447789337,29.698021492154645,29.531260455448106,177.87946138190992,4.488576825589389,11.465915345840083,11.450661268964035,1.6048336985659968,1.5196355750697428,9.94627977077034,0.8748162942926611
7.26,207.98367963248882,208.50031114847928,29.716545451137883,29.609706493553603,178.37397313893524,3.922301905274781,11.54386359673522,11.424899010562102,1.6108653495728058,1.5353340448847503,10.00852955185047,0.7849234907503693
7.28,208.55663742761965,209.1960701574058,29.803594799747305,29.6896066166622,178.86703081095746,3.9950061554300555,11.622412357339904,11.444252062783795,1.6161764729679202,1.549402876243808,10.073009481096097,0.7034415679528881
7.3,209.1295952227505,209.72772226139827,29.880075652932582,29.769035844197575,179.36055937855292,3.9714613767688927,11.701540192922613,11.309316471253048,1.604591217266874,1.5593891290096582,10.142151063912955,0.49931263829251815
7.32,209.70255301788134,210.20839082690293,29.949245396410774,29.846895638104687,179.85565737977666,3.892989695355679,11.781225535005728,11.659848909192535,1.6423511189981814,1.5738523504059772,10.20737318459975,0.7231610698159452
7.34,210.27551081301212,211.4993256792661,30.10525540764469,29.937362810691905,180.33814800232022,4.523358629360935,11.861446688410632,12.041596045553321,1.6893526529937863,1.593567901939217,10.267878786471416,0.9857775766619891
7.36,210.84846860814295,211.69482719306654,30.1573966438854,30.02178584699696,180.826682761146,4.221151815252725,11.942181838339609,12.286460186786147,1.7246630448318274,1.615831065978382,10.326350772361225,1.1131582019582522
