time,target_deg,gimbal_deg,error_deg,rate_deg_s
2.12,16.334742105702073,-1.4086547345896065,17.743396840291677,-1.148942139328859
2.14,17.294812632857536,-1.418016513559909,18.71282914641744,-0.46808894851511873
2.16,18.252081014023375,-1.4133499843627426,19.665430998386118,0.23332645985832742
2.18,19.197617638535373,-1.394314466369349,20.59193210490472,0.9517758996696792
2.2,20.122841820788835,-1.3606435212005668,21.483485341989404,1.68354725843911
2.22,21.019635341831034,-1.3121480341761589,22.331783376007195,2.4247743512203943
2.24,21.880448797120515,-1.2487186644495054,23.12916746157002,3.171468486332681
2.2600000000000002,22.69839924654492,-1.1703276369735804,23.8687268835185,3.919551373796244
2.2800000000000002,23.467357789194235,-1.0770298571594157,24.544387646353652,4.664888990708236
2.3000000000000003,24.182025831536947,-0.9689633370314109,25.15098916856836,5.403326006400242
2.32,24.837998981436364,-0.8463489297471811,25.684347911183544,6.130720364211489
2.34,25.431817679515824,-0.7094893774239053,26.14130705693973,6.842977616163792
2.36,25.961003871154887,-0.5587676851891923,26.51977155634408,7.536084611735651
2.38,26.42408322411533,-0.39464484214473045,26.818728066260057,8.206142152223093
2.4,26.820592605549294,-0.21765691739094845,27.03824952294024,8.849396237689097
2.42,27.151072744930623,-0.028411566310702734,27.17948431124133,9.462267554012286
2.44,27.417046223209887,0.1724160111442794,27.24463021206561,10.041378872749107
2.46,27.620981140148167,0.3840876124654234,27.236893527682746,10.583580066057198
2.48,27.766241018289104,0.605807021912688,27.16043399637642,11.085970472363229
2.5,27.857021700411376,0.8367253896190161,27.020296310792357,11.545918385316408
2.52,27.898276184709392,1.0759469391853966,26.822329245523996,11.96107747831903
2.54,27.895628515684283,1.32253493956539,26.573093576118897,12.329400018999669
2.56,27.855278006288813,1.5755178750012286,26.27976013128759,12.649146771791933
2.58,27.783895205993417,1.8338957456347713,25.949999460358644,12.918893531677133
2.6,27.688511148124526,2.0966464311848845,25.59186471693964,13.13753427750566
2.62,27.576401506363528,2.3627320507545684,25.213669455608958,13.304280978484181
2.64,27.454967363297875,2.631105253389877,24.823862109907996,13.418660131765435
2.66,27.331614342334507,2.900715376429431,24.430898965905072,13.480506151977709
2.68,27.213631877424664,3.170514411916989,24.043117465507674,13.489951774377882
2.7,27.108074392576928,3.4394627253476315,23.668611667229296,13.447415671532134
2.72,27.021646135088265,3.7065344757173944,23.31511165937087,13.353587518488132
2.74,26.960591353205448,3.9707226911736626,22.989868662031785,13.209410772813397
2.7600000000000002,26.930591431310297,4.231043960437753,22.699547470872545,13.016063463204528
2.7800000000000002,26.936670494816614,4.486542706502651,22.450127788313964,12.774937303244922
2.8000000000000003,26.983110874232274,4.736295015802614,22.24681585842966,12.487615464998127
2.82,27.07337967504046,4.979412003007183,22.093967672033276,12.155849360228448
2.84,27.210067539247255,5.215042698706701,21.99502484054055,11.781534784975884
2.86,27.394840507945293,5.442376454424404,21.952464053520888,11.366687785885158
2.88,27.628405704594222,5.660644866506138,21.967760838088083,10.913420604086747
2.9,27.91049135865073,5.869123227398337,22.041368131252394,10.423918044609891
2.92,28.239841481573745,6.067131519526625,22.17270996204712,9.900414606414424
2.94,28.614225295073943,6.2540349733339795,22.360190321739964,9.345172690367741
2.96,29.030461297824996,6.429244216936954,22.60121708088804,8.760462180148764
2.98,29.48445564478518,6.59221505022653,22.89224059455865,8.14854166447876
3.0,29.97125430584389,6.742447880999894,23.228806424843995,7.511641538668203
3.02,30.485108270697907,6.879486864793766,23.605621405904138,6.851949189693613
3.04,31.01955087755279,7.002918793441571,24.016632084111215,6.1715964323902535
3.06,31.56748616716412,7.112371779949951,24.455114387214167,5.472649325419004
3.08,32.121287003416995,7.207513789050445,24.913773214366554,4.757100455024681
